query_robot,query_keyframe_id,query_timestamp,candidate_robot,candidate_keyframe_id,candidate_timestamp,SC_rank,SC_score,SC_margin,best_shift,SC_yaw_initialization_deg,GICP_fitness,GICP_inlier_RMSE,GICP_quality,tx,ty,tz,qx,qy,qz,qw,transform_direction,yaw_consistency_error_deg,accepted_before_sanitation,accepted_after_sanitation,temporal_cluster_id,duplicate_status
robot1,481,1.7228944412019658e+18,robot3,3042.0,1.7228957306369009e+18,2.0,0.8121486902236938,0.011414289474487305,59.0,-6.0,0.8398739616155829,0.3380105554126523,0.6277035395707767,0.10182421747955638,-0.19534158928658085,-0.0027700514920815807,0.00034185228325967946,0.0002014563168950798,-0.030231159933530777,0.9995428552700689,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,2.535244229360785,True,True,63,cluster_representative
robot1,512,1.722894456699266e+18,robot3,3072.0,1.7228957456362506e+18,1.0,0.8045189380645752,0.020216405391693115,0.0,0.0,0.9203077768617752,0.3260350883780181,0.6940297318885271,-0.13146666547807903,-0.39092595910371913,-0.0025553499613532077,-0.000790801367012367,0.00019534234116287097,-0.006493583643917317,0.9999785846937058,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,0.7441326131591097,True,True,64,cluster_representative
robot1,547,1.7228944742018872e+18,robot3,3613.0,1.7228960161334444e+18,1.0,0.8390812873840332,0.009604573249816895,43.0,-102.0,0.8765743073047859,0.3970711818477653,0.6274371117908462,-0.35523411746127986,0.4272703127989351,0.0052155371758581676,0.007302546291630607,0.017597644452490405,0.7747374355226612,-0.6319959665434207,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,0.39468155035098107,True,True,65,cluster_representative
robot1,575,1.722894488200629e+18,robot3,2550.0,1.7228954846319327e+18,1.0,0.9227021932601929,0.02996617555618286,0.0,0.0,0.967199148029819,0.3211027158055,0.7321150251667603,0.16329797506152666,0.1044157864996779,-0.0024282053313132127,0.000482329476282382,0.0001015835133044182,-0.008225268950027849,0.9999660504185959,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,0.9425513118319486,True,True,66,cluster_representative
robot1,632,1.7228945167075848e+18,robot3,3535.0,1.7228959771308032e+18,1.0,0.8109207153320312,0.0037242770195007324,29.0,174.0,0.9189867640346874,0.3773022012724052,0.6672368367564444,-0.2504753401891464,0.76899476084798,-0.01750074549385214,0.0047722155541279985,0.03365680687203373,0.9985108813994763,0.0426669079817658,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,1.0935045818892206,True,True,67,cluster_representative
robot1,635,1.7228945182061832e+18,robot3,2615.0,1.722895517134082e+18,1.0,0.8378020524978638,0.011637747287750244,1.0,6.0,0.9588316467341308,0.3412206291947083,0.7148947949822614,-0.049376093151664205,-0.7811724487082011,0.01510183652603051,0.00021394891112402816,-0.0004684549844494073,0.03563135959083439,0.9993648687989286,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,1.91609269584103,True,True,68,cluster_representative
robot1,638,1.7228945197018301e+18,robot3,3529.0,1.722895974142509e+18,1.0,0.8706036806106567,0.007044613361358643,28.0,168.0,0.9390886191893748,0.3794428499248841,0.6807738495585459,0.23972751475893725,0.12199379018912011,-0.002788196356092399,0.0049387520323612025,0.021781685704868787,0.9959770838973887,0.08678026992047981,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,2.033017220122332,True,True,69,cluster_representative
robot1,639,1.72289452020113e+18,robot3,2620.0,1.7228955196334536e+18,1.0,0.9017339944839478,0.026368677616119385,0.0,0.0,0.9624914753353034,0.3543299961683392,0.710677219036998,0.36021068339884277,-0.5945232274085558,0.00744942403677718,-0.0006048284640209234,-0.0006465426747183598,0.005933129539923115,0.999982006907605,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,0.6799356624132145,True,True,70,cluster_representative
robot1,643,1.7228945222001467e+18,robot3,3525.0,1.7228959721346166e+18,1.0,0.9152839183807373,0.07629024982452393,29.0,174.0,0.9318676008697752,0.3889587098056108,0.6709109452218296,-0.4247110416319465,-0.4199560239915234,0.015911813378405037,0.006984656639854931,0.018814843894026618,0.9989332526227226,0.04158813563331194,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,1.2184605576671856,True,True,71,cluster_representative
robot1,644,1.7228945227011284e+18,robot3,2625.0,1.722895522133676e+18,1.0,0.8779857754707336,0.03631323575973511,0.0,0.0,0.9434200555695884,0.363676233978988,0.6918211464438595,-0.1467320531072501,-0.747096496705603,0.014779733939276686,-0.00010930415606725219,0.00018503110477143323,-0.009434578414330512,0.9999554702816699,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,1.0811414548109042,True,True,72,cluster_representative
robot1,645,1.72289452319905e+18,robot3,3522.0,1.7228959706445601e+18,1.0,0.886044442653656,0.040328800678253174,30.0,-180.0,0.9465950833568804,0.3710420475760654,0.6904201698484841,0.09646532617507105,-0.5739633924812296,0.006455360830803722,0.006166577507914935,0.018062883980507354,0.9998107152673356,0.0037734839027709264,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,0.4451290455162962,True,True,73,cluster_representative
robot1,646,1.7228945237038277e+18,robot3,2628.0,1.7228955236398592e+18,1.0,0.8412347435951233,0.0019812583923339844,0.0,0.0,0.9425703930861444,0.3339275023808506,0.7066129091752023,0.2551358881488402,-0.7426791275327571,0.004747731727170493,-0.00020919807953675634,0.0005336820281637286,-0.0038713941159925305,0.9999923418343037,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,0.4436431685758464,True,True,74,cluster_representative
robot1,653,1.7228945271990019e+18,robot3,3513.0,1.7228959661330179e+18,1.0,0.8499059081077576,0.014255106449127197,31.0,-174.0,0.920899671468284,0.3634100676723809,0.6754385150173107,-0.07876327401550445,-0.07404049185071766,-0.019629217226876664,0.006654752969645422,0.021949242767883827,0.9971176546588626,-0.07232100505689047,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,2.276621842791201,True,True,75,cluster_representative
robot1,659,1.7228945302028434e+18,robot3,2646.0,1.7228955326356488e+18,1.0,0.8385369181632996,0.004151523113250732,4.0,24.0,0.9071076706544688,0.420645313410772,0.6385180467576592,1.2693497096877704,-0.2961779311643593,-0.015400257349407108,0.0026642507931951913,0.0035463397654441923,0.22055595856697555,0.9753642367764883,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,1.4847457477499688,True,True,76,cluster_representative
robot1,660,1.7228945307016963e+18,robot3,3504.0,1.7228959616356424e+18,1.0,0.8678114414215088,0.0009949207305908203,28.0,168.0,0.9211717075494166,0.3710703417710223,0.6718632002202978,0.2823259217488775,0.35738032912005424,-0.02605457362402395,0.00356184883386213,0.011555119090955952,0.9951784874524449,0.09733226889137374,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,0.8247526515089021,True,True,77,cluster_representative
robot1,661,1.7228945312042035e+18,robot3,2646.0,1.7228955326356488e+18,1.0,0.895821213722229,0.03782546520233154,5.0,30.0,0.9106263194933144,0.442287163626653,0.6313765680362369,0.10267648499522844,-0.3066769923916501,0.011919376237480468,-0.0006746754822309832,0.0011349341491314446,0.25654600223566226,0.9665311197650961,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,0.26960126910816484,True,True,78,cluster_representative
robot1,664,1.7228945327043433e+18,robot3,3500.0,1.7228959596335887e+18,1.0,0.8735635876655579,0.01951289176940918,29.0,174.0,0.9089108910891088,0.3802000367909193,0.6585356229973758,-0.27352584587431034,0.36611541031949213,-0.011720315306069177,0.006494615424004824,0.017445753167073426,0.9981304244317435,0.05821616176488636,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,0.6871627525280246,True,True,79,cluster_representative
robot1,746,1.7228945737033736e+18,robot3,3426.0,1.7228959226364918e+18,1.0,0.6705124974250793,0.014155685901641846,30.0,-180.0,0.8933588761174968,0.3982092393656775,0.6389307486787777,-0.23103486599857154,0.7082792006328361,-0.01742491436531789,0.010897200960707525,0.015366426042388531,0.999694887028653,0.015976758453286527,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,1.8501726086393546,True,True,80,cluster_representative
robot1,779,1.722894590200427e+18,robot3,3399.0,1.722895909136562e+18,1.0,0.7904973030090332,0.009903013706207275,30.0,-180.0,0.9125596184419714,0.4030282083687446,0.650421433438587,-0.2675953698558088,-0.04865414293676236,-0.011258491878290767,0.002886962408589768,0.018240838048515107,0.9998272881488417,0.002081141098596643,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,0.24447918562248105,True,True,81,cluster_representative
robot1,827,1.7228946142007578e+18,robot3,3360.0,1.722895889641571e+18,1.0,0.8075024485588074,0.009634852409362793,28.0,168.0,0.9200773445053174,0.3829216819856222,0.6653141363611097,0.1428769538749498,0.08353836726430655,-0.008579742158503845,0.0023826495626016026,0.01327080341330595,0.9952658449654324,0.09625022910658976,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,0.9507428361307007,True,True,82,cluster_representative
robot1,843,1.722894622203553e+18,robot3,3358.0,1.7228958886420017e+18,1.0,0.7812601923942566,0.0022920966148376465,30.0,-180.0,0.8626237623762376,0.3787438402797606,0.6256591958381499,-0.6965819169447213,-0.023228576565243977,0.011190965382290271,0.008585171941795273,0.020722154251369553,0.9997400169273799,0.004097035508063251,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,0.48982655771089867,True,True,83,cluster_representative
robot1,878,1.722894639703965e+18,robot3,3347.0,1.7228958831371464e+18,1.0,0.6795466542243958,0.013358831405639648,31.0,-174.0,0.9063545150501672,0.3729224379154171,0.6601643982352962,0.0934061160748275,1.7603176203836612,-0.0460028441535052,0.019578980839574007,0.024098641949551806,0.9966377744834772,-0.07582259187137026,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,2.645972778191492,True,True,84,cluster_representative
robot1,905,1.7228946532009797e+18,robot3,3802.0,1.7228961106321388e+18,1.0,0.834641695022583,0.04330801963806152,30.0,-180.0,0.9515,0.3279397511480376,0.716523471172095,-0.13998144666667695,1.0781521764744804,-0.017120795009650455,0.010392035319312647,0.01575541464883389,0.9998213995336169,-0.0009703328320525294,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,0.09242998024041071,True,True,85,cluster_representative
robot1,931,1.7228946662020828e+18,robot3,3276.0,1.7228958476316124e+18,1.0,0.8002232909202576,0.009057581424713135,30.0,-180.0,0.9145584725536992,0.3900286486613949,0.6579421751015161,-0.6156846483592062,1.6835831304290867,-0.022598354327711505,0.011953128409357755,0.016275417181253412,0.9996978613695856,-0.014014973773874163,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,1.5838910725356072,True,True,86,cluster_representative
robot1,934,1.722894667702732e+18,robot3,3779.0,1.72289609913415e+18,1.0,0.784054696559906,0.007999420166015625,29.0,174.0,0.9246135552913198,0.3821859678276148,0.6689501824016759,0.16490825334912015,1.6360211001135634,-0.02798868914058915,0.002529019455182102,0.016379042254786615,0.999540227589514,0.02539024351426799,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,3.0858010865827907,True,True,87,cluster_representative
robot1,936,1.7228946687013568e+18,robot3,3271.0,1.7228958451459277e+18,1.0,0.8002192974090576,0.02235966920852661,30.0,-180.0,0.9169061302681992,0.3818446392565031,0.6635377843644836,0.3354089695503144,1.6350572789995659,-0.03998150729748284,0.009813413580855078,0.018458841973033945,0.9997685089063256,0.005088876705893867,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,0.6038901583394818,True,True,88,cluster_representative
robot1,946,1.7228946737017856e+18,robot3,3771.0,1.7228960951445425e+18,1.0,0.755550742149353,0.007457137107849121,30.0,-180.0,0.9051749060422088,0.3752873718689372,0.6581714662384544,1.4434398301872693,1.4885108362845227,-0.02900568604872362,0.004614243939129633,0.018608406187236803,0.9998156148015556,0.0010827608362348898,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,0.1338974046993826,True,True,89,cluster_representative
robot1,954,1.7228946777008246e+18,robot3,3261.0,1.722895840138056e+18,1.0,0.7709261178970337,0.0007698535919189453,30.0,-180.0,0.8772712782913612,0.3855228640517983,0.633169831442467,0.051160262815721336,1.6798895994079956,-0.03686995321015515,0.009754325143735313,0.011191259494807341,0.9998895456239051,0.0007109176680114439,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,0.0939832403055334,True,True,90,cluster_representative
robot1,959,1.7228946802017697e+18,robot3,3764.0,1.7228960916319808e+18,1.0,0.7810923457145691,0.03883814811706543,30.0,-180.0,0.8817374762206721,0.3903828296997618,0.6341688471592201,0.34529712619718556,1.2772020162255364,-0.023226366362607644,0.007078112760825579,0.022205748373866126,0.9997259418875306,0.002201403186878659,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,0.2702316857337337,True,True,91,cluster_representative
robot1,973,1.7228946871998733e+18,robot3,3248.0,1.722895833635095e+18,1.0,0.8114733099937439,0.010336518287658691,27.0,162.0,0.9076881429344884,0.3991843341509427,0.6487266336392299,0.07383474847264274,0.7802256976056657,-0.017272340676524264,0.010941903620418046,0.023028352762067102,0.9884799761206384,0.1491888284114107,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,0.8138887769576115,True,True,92,cluster_representative
robot1,993,1.7228946972030797e+18,robot3,3742.0,1.722896080636305e+18,1.0,0.9194694757461548,0.05025678873062134,26.0,156.0,0.9018626633305532,0.3855357106131952,0.6509126083306915,0.0008994633001819126,-0.0828557604585656,-2.8163709103062064e-05,-0.004491209250230275,0.015389807646273937,0.9782959060465508,0.2065916335978774,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,0.1637797715963245,True,True,93,cluster_representative
robot1,1002,1.7228947017019924e+18,robot3,3218.0,1.7228958186390088e+18,1.0,0.8068093657493591,0.005880236625671387,40.0,-120.0,0.9021088258266076,0.4100068005937858,0.6397904077105935,0.6072624875394712,-0.15376378886515524,-0.0061808008519637836,0.00804529488596412,0.017859659723663584,0.8518447432095808,-0.5234279694962393,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,3.118013937215096,True,True,94,cluster_representative
robot1,1014,1.7228947077032963e+18,robot3,3199.0,1.7228958091404616e+18,1.0,0.7249444723129272,0.009523212909698486,30.0,-180.0,0.8780985710119569,0.4210875782233967,0.6179060210418071,-0.06933028737518947,1.6832902370657745,-0.03880238174938981,-0.002035073603999011,0.017872521447443744,0.9996972776553154,0.016786438010736246,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,1.9192136725288265,True,True,95,cluster_representative
robot1,1036,1.722894718708226e+18,robot3,3174.0,1.7228957966328873e+18,1.0,0.835446834564209,0.03100419044494629,31.0,-174.0,0.8806731259561448,0.3972875035525872,0.6302733859116636,-0.10171357621177807,0.5289710277035538,-0.011276966218778425,0.007294908809746758,0.01839866348956682,0.9979878041776584,-0.06023799631387985,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,0.8910651943968162,True,True,96,cluster_representative
robot1,1037,1.7228947192015296e+18,robot3,3686.0,1.7228960526321172e+18,1.0,0.8222317099571228,0.013624370098114014,32.0,-168.0,0.8733695652173913,0.4273914016370714,0.6118641069406233,-0.18227245694140332,-1.359378084272992,0.03254699219480935,0.00958958396903242,0.026311378555534025,0.9937557192936906,-0.10800611838635833,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,0.37002568045579665,True,True,97,cluster_representative
robot1,1041,1.7228947212062188e+18,robot3,3168.0,1.7228957936377434e+18,1.0,0.8482040762901306,0.02724158763885498,30.0,-180.0,0.8852249488752556,0.3780112955955058,0.6423931006260053,-0.29357493300565374,0.6900940729044355,-0.014469861151590524,0.007118912898230373,0.020164089853126687,0.9997705257198891,-0.0012753279260524486,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,0.12967241758963155,True,True,98,cluster_representative
robot1,1052,1.722894726699425e+18,robot3,3672.0,1.722896045635088e+18,1.0,0.8902572393417358,0.03337240219116211,31.0,-174.0,0.916184243644601,0.374350805994791,0.6666305572407643,0.23354847934342893,-0.09188615245668522,-0.00926909844598449,0.003342526336675259,0.018018687223226804,0.998084580925807,-0.05908742460622799,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,0.7670324022569446,True,True,99,cluster_representative
robot1,1082,1.7228947417007127e+18,robot3,2493.0,1.7228954561318164e+18,1.0,0.866249680519104,0.060585856437683105,57.0,-18.0,0.8756143667296786,0.362941213824333,0.6424447055003613,0.019043827200451894,-0.35675416534465787,-0.007598930508247558,-0.0030424318701956863,-0.0020600863336785206,-0.1559489815338784,0.9877582775209526,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,0.056973237800747256,True,True,100,cluster_representative
robot1,1083,1.7228947422022374e+18,robot3,3130.0,1.7228957746438912e+18,1.0,0.8270240426063538,0.0434647798538208,30.0,-180.0,0.8748125937031485,0.360857354759422,0.6428393032110271,-0.07396265006514686,0.5897116814627766,-0.01036256403719059,0.009904597682635059,0.020238141666130863,0.9997450951894653,0.0014356919076938673,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,0.18748307856844804,True,True,101,cluster_representative
robot1,1087,1.7228947442000412e+18,robot3,3645.0,1.7228960321370447e+18,1.0,0.800129234790802,0.025541722774505615,26.0,156.0,0.8703635695923614,0.384718857303357,0.6285489397373655,-0.14583182240173415,0.7440297375913841,-0.011890864626590654,0.009979802613774867,0.009831005048301296,0.9811766991686747,0.19260332262968438,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,1.777818569351723,True,True,102,cluster_representative
robot1,1091,1.722894746198358e+18,robot3,3123.0,1.722895771138745e+18,3.0,0.745765209197998,0.011372506618499756,30.0,-180.0,0.8685920577617329,0.388138141527907,0.625724509525892,-0.5079149609689977,0.6759769792763561,-0.012066063676498907,0.006774573588931913,0.014726258073499155,0.999839001688537,-0.007695009961681588,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,0.8703251220811694,True,True,103,cluster_representative
robot1,1109,1.7228947552044918e+18,robot3,3107.0,1.7228957631374167e+18,3.0,0.7159595489501953,0.0026264190673828125,30.0,-180.0,0.8620418848167539,0.3692326550618903,0.6295802847163245,-0.23113923274387219,1.408786451684307,-0.007365587034946267,0.004437009252676151,0.0035776143814866186,0.9998568221203632,-0.01593263580195003,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,1.8240468976879924,True,True,104,cluster_representative
robot1,1121,1.7228947612006333e+18,robot3,2529.0,1.7228954741343101e+18,2.0,0.7402858734130859,0.01703059673309326,1.0,6.0,0.8495454545454545,0.3666418346702589,0.6216299201395598,0.2527755294382571,-1.5416749640561875,0.03442455233292597,0.002885148412566906,0.0024594099654895855,0.045981157899240475,0.99893511317778,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,0.728253350303163,True,True,105,cluster_representative
robot1,1134,1.7228947677008916e+18,robot3,3082.0,1.7228957506336576e+18,1.0,0.6372161507606506,0.004877448081970215,29.0,174.0,0.8712214303268616,0.3851345336735403,0.6289796472089101,0.9234436491863819,2.0089231763658346,-0.03627085206712477,0.0052525411708236,0.015316291360680467,0.9996509149680821,0.020877505446766764,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,3.5984104941920236,True,True,106,cluster_representative
robot1,1144,1.7228947727083543e+18,robot3,3073.0,1.7228957461380544e+18,1.0,0.6287373900413513,0.014583766460418701,30.0,-180.0,0.8803396126293447,0.3786052595337046,0.6385726490896373,0.260475442832921,1.5554049686982714,-0.00016386312512750345,-4.8390312239259604e-05,0.011044000232159009,0.999457817673402,0.03101771121102572,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,3.5546605071705244,True,True,107,cluster_representative
robot1,1308,1.722894854702149e+18,robot3,2933.0,1.7228956761345882e+18,1.0,0.7611268758773804,0.05324941873550415,29.0,174.0,0.9448548812664908,0.3576683870369489,0.6959393695014101,0.05756128255646261,0.16263891870795832,-0.04475323661154706,0.010258135075013983,0.019412208070346125,0.999463726687421,0.024293947367785035,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,3.19313317700383,True,True,108,cluster_representative
robot1,1327,1.7228948642093166e+18,robot3,2908.0,1.7228956636327086e+18,1.0,0.8799906373023987,0.02669316530227661,29.0,174.0,0.927532833020638,0.367700088474203,0.6781697543467935,0.4404836311427166,0.19776773669459496,-0.009644354039163205,0.003230817629576693,0.017846318308434292,0.9982364615710324,0.056524663027950416,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,0.48634313396672724,True,True,109,cluster_representative
robot1,1348,1.7228948747031096e+18,robot3,2894.0,1.7228956566348582e+18,3.0,0.6050102114677429,0.036942243576049805,27.0,162.0,0.8753902923644621,0.4252505859763361,0.6142009699752522,-0.26205126314782523,1.9529196833332776,-0.03607176956482818,0.0075586496285328895,0.026348148407974906,0.992024532936806,0.12302832170998776,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,3.8476300188782204,True,True,110,cluster_representative
robot1,1373,1.7228948871978455e+18,robot3,2865.0,1.7228956421368765e+18,1.0,0.7755918502807617,0.011540651321411133,31.0,-174.0,0.9660484124489156,0.3730457166284494,0.7035806606797284,0.31973888820795404,0.9653106065280911,-0.011430547936181833,0.0025268042098991073,0.014168057830020935,0.9993217393022908,-0.033896058113804826,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,2.1194987060199253,True,True,111,cluster_representative
robot1,1444,1.722894922701892e+18,robot3,2798.0,1.7228956086397768e+18,1.0,0.8427097201347351,0.020660996437072754,32.0,-168.0,0.9596876319121992,0.3616247410891739,0.7048106596128224,0.4334059005166908,1.0768485253734872,0.027319541599836055,0.000683126742120394,-0.00028632537827295493,0.99568604467758,-0.09278335944525845,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,1.3524667780507684,True,True,112,cluster_representative
robot1,1557,1.7228949792011581e+18,robot3,2694.0,1.722895556634314e+18,3.0,0.7079760432243347,0.01178741455078125,30.0,-180.0,0.8587560494712314,0.4061263191959064,0.610724682233607,0.8612052055311968,2.489232659237388,-0.07658429500525332,0.007593458839399605,0.023233432885872162,0.999317506077064,0.027696011032439526,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,3.19374106073235,True,True,113,cluster_representative
robot1,1579,1.7228949902007537e+18,robot3,2678.0,1.7228955486367555e+18,1.0,0.676349937915802,0.007714033126831055,30.0,-180.0,0.8789005992973755,0.4095155735744372,0.623547987532016,-0.9252919680044742,2.1298882156531325,-0.026926556428251005,0.008137351301506725,0.01685867232458279,0.9998129738050475,0.004856551487981093,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,0.5722197101617894,True,True,114,cluster_representative
robot1,1606,1.722895003697354e+18,robot3,2654.0,1.7228955366315645e+18,1.0,0.8166429400444031,0.004314243793487549,27.0,162.0,0.9155753040224508,0.3768560703803621,0.6649753185672628,-0.621930407167635,-0.5469327336162312,0.013575282837489697,0.008296102659252862,0.02077768758786433,0.9880894164543897,0.15224574696848367,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,0.46881545963577764,True,True,115,cluster_representative
robot1,1619,1.7228950102034836e+18,robot3,3494.0,1.7228959566342963e+18,1.0,0.8086344599723816,0.02047032117843628,31.0,-174.0,0.8920847750865052,0.400453103135512,0.6369972497395254,-0.10744883703928665,0.9402271916443263,-0.02649300434643303,-0.000314111772974833,0.017717024752462524,0.9978404303933595,-0.06324937817963018,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,1.252188964264235,True,True,116,cluster_representative
robot1,1650,1.7228950257006646e+18,robot3,3461.0,1.722895940137657e+18,1.0,0.643755316734314,0.0033336877822875977,30.0,-180.0,0.8620594713656388,0.3930014466752011,0.6188503776670095,-0.4703000682540488,1.7872325228056405,-0.011557221687996574,0.009346632001135127,0.018497545599091163,0.9994892879487525,-0.024323744628261944,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,2.7676673778129555,True,True,117,cluster_representative
robot1,1661,1.7228950312024717e+18,robot3,3451.0,1.7228959351408906e+18,1.0,0.6543647646903992,0.00239717960357666,30.0,-180.0,0.85875,0.3869048720775228,0.6191845001695251,-1.0867874005919242,2.078362161606492,-0.03715331337059461,0.004792249662986894,0.02197706704180476,0.9997355715250396,-0.004778063929039861,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,0.5353457319859842,True,True,118,cluster_representative
robot1,1694,1.722895047699267e+18,robot3,3417.0,1.7228959181343245e+18,1.0,0.7697179913520813,0.044139862060546875,30.0,-180.0,0.9070432606363962,0.3756740283646516,0.6593446135743759,-0.1257970727943991,-0.017071758756184194,-0.005973862261110631,0.001983245033539598,0.018868857824035773,0.9996698057196927,0.01732952613042551,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,1.9898607996696,True,True,119,cluster_representative
robot1,1716,1.722895058703501e+18,robot3,3399.0,1.722895909136562e+18,1.0,0.8053368926048279,0.031691908836364746,30.0,-180.0,0.9090620031796502,0.4100781880349577,0.6446890753246042,-0.1068170168710509,0.05392682924641538,-0.008898181510712956,0.00034005958330563034,0.018554641022585996,0.9998277766870906,0.00016315928474712658,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,0.019416498054852127,True,True,120,cluster_representative
robot1,1740,1.72289507069922e+18,robot3,3384.0,1.7228959016359519e+18,2.0,0.7351366281509399,0.015883028507232666,30.0,-180.0,0.8694802657288003,0.3914629241127367,0.6248677206280738,0.09375688478897193,0.1740563246991324,-0.005712814273327747,0.003599742417532634,0.022228168093456305,0.9995954576754675,-0.017374446532457146,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,1.9814482033714285,True,True,121,cluster_representative
robot1,1759,1.7228950802015816e+18,robot3,3368.0,1.7228958936367101e+18,3.0,0.6241275072097778,0.03780299425125122,30.0,-180.0,0.8937265917602997,0.4192572799998535,0.6297142909567404,-0.11873288132827946,0.22388140470313134,0.005707819929210051,0.004057758712256919,0.01715960776460654,0.9997299077440013,-0.015139155120702094,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,1.7266975580210158,True,True,122,cluster_representative
robot1,1776,1.722895088698238e+18,robot3,3365.0,1.72289589214565e+18,1.0,0.7643148303031921,0.017124176025390625,32.0,-168.0,0.8782027478648348,0.423179851381239,0.6170708129492646,0.05718846975695141,0.26228496191819667,-0.016301406211685108,-0.0006378944319441063,0.016643036340778062,0.9955000318822285,-0.09328605980818096,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,1.294898949463942,True,True,123,cluster_representative
robot1,1789,1.7228950951954115e+18,robot3,3358.0,1.7228958886420017e+18,1.0,0.864039421081543,0.10848253965377808,24.0,144.0,0.8787128712871287,0.3945164897861171,0.6301201009260927,-0.22146044949057234,-0.2557406822176548,0.02760044344937115,0.0011959768421124257,0.02268125052950517,0.9511802360183962,0.30779910513482495,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,0.15184750113934342,True,True,124,cluster_representative
robot1,1806,1.722895103697299e+18,robot3,3863.0,1.7228961411318753e+18,1.0,0.7649023532867432,0.0009362697601318359,59.0,-6.0,0.9543504901960784,0.3736621860437426,0.6947490437548437,-0.3817164772212222,-0.20462399077590468,0.026407223823332205,-0.0010419203225249403,-0.0005615262971424819,-0.0768663870979721,0.9970407000843866,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,2.8168692771117207,True,True,125,cluster_representative
robot1,1964,1.722895182702652e+18,robot3,4162.0,1.7228962906329528e+18,3.0,0.7379958033561707,0.001795947551727295,31.0,-174.0,0.8647995450668183,0.4144430855036199,0.611406393039068,6.031031291993696,0.05704167306317925,0.03396628976405884,0.005406002524461958,0.020544004772097234,0.9996426841804618,0.016224147716017205,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,7.8716418082428845,True,True,126,cluster_representative
