query_robot,database_robot,query_keyframe_id,valid_overlap_query,positive_count,nearest_positive_distance_m,first_positive_rank,rank1_database_keyframe_id,rank1_sc_score,rank1_gt_distance_m,rank1_best_shift,rank1_is_positive,best_positive_sc_score,retrieval_time_ms,nearest_positive_database_keyframe_id,heading_difference_deg
robot1,robot3,522,True,14,1.110518626372431,1,3079,0.819659411907196,1.110518626372431,59,True,0.819659411907196,158.92208192963153,3079,4.973183616986688
robot1,robot3,523,True,14,1.148498178522328,1,3080,0.8255347013473511,1.148498178522328,59,True,0.8255347013473511,152.87311398424208,3080,5.286631445291732
robot1,robot3,524,True,14,1.1424544555585867,1,3081,0.8174444437026978,1.1424544555585867,0,True,0.8174444437026978,159.39861501101404,3081,2.0730603912854804
robot1,robot3,525,True,14,1.1419628702110904,1,3082,0.8221094608306885,1.1419628702110904,0,True,0.8221094608306885,161.9021970545873,3082,1.4512258342464577
robot1,robot3,526,True,13,1.1569505664752815,1,3082,0.8106354475021362,1.3338906489046392,0,True,0.8106354475021362,161.73113998956978,3083,1.6117957088397077
robot1,robot3,527,True,14,1.181995359516697,1,3083,0.8204367160797119,1.2864289751396927,0,True,0.8204367160797119,166.6749119758606,3084,1.7993428893370549
robot1,robot3,528,True,13,1.2045913907635875,1,3084,0.8086832165718079,1.2230437059402781,0,True,0.8086832165718079,160.94395495019853,3085,1.5229238977190676
robot1,robot3,529,True,14,1.195523119377818,1,3085,0.8140440583229065,1.195523119377818,0,True,0.8140440583229065,153.21215603034943,3085,1.4017437519001135
robot1,robot3,530,True,14,1.2267750861323155,1,3085,0.7919051647186279,1.3853374799048994,0,True,0.7919051647186279,157.27376204449683,3086,2.284239612559901
robot1,robot3,531,True,13,1.2589370587792643,1,3086,0.7667143940925598,1.4684631654479074,0,True,0.7667143940925598,161.27117001451552,3087,2.988564602050758
robot1,robot3,532,True,13,1.2735050733105342,1,3088,0.7577505111694336,1.2735050733105342,59,True,0.7577505111694336,159.8154860548675,3088,3.220827918778241
robot1,robot3,533,True,13,1.3333668715283211,1,3088,0.8033329248428345,1.4064277909439418,59,True,0.8033329248428345,153.80509104579687,3089,1.0310445388250855
robot1,robot3,534,True,14,1.3845941937470851,1,3089,0.7912311553955078,1.3845941937470851,59,True,0.7912311553955078,159.46407010778785,3089,7.56535167906253
robot1,robot3,535,True,18,1.5799968312506956,1,3089,0.8007131814956665,1.685085194259222,58,True,0.8007131814956665,161.09453898388892,3090,14.05592841258769
robot1,robot3,536,True,23,1.7676523966915767,1,3090,0.7762051224708557,1.7676523966915767,57,True,0.7762051224708557,152.57100493181497,3090,17.988153800992563
robot1,robot3,537,True,25,1.9557051019845275,1,3090,0.7381920218467712,2.066934235449064,56,True,0.7381920218467712,160.66347691230476,3091,22.327414317847428
robot1,robot3,538,True,28,2.218468423544027,1,3091,0.7407797574996948,2.218468423544027,56,True,0.7407797574996948,157.90238906629384,3091,27.594010431610485
robot1,robot3,539,True,32,2.5287091528476813,1,3613,0.743622899055481,2.701306776792338,48,True,0.743622899055481,153.11300999019295,3092,33.535441938197266
robot1,robot3,540,True,32,2.3233277467009597,1,3613,0.7504850625991821,2.3307301053855674,47,True,0.7504850625991821,159.11291993688792,3614,63.08641923457105
robot1,robot3,541,True,34,1.9029334579601263,1,3614,0.7567716240882874,1.9029334579601263,49,True,0.7567716240882874,158.97136402782053,3614,68.05670139135293
robot1,robot3,542,True,35,1.428611982383819,1,3614,0.8229788541793823,1.428611982383819,48,True,0.8229788541793823,151.44828998018056,3614,73.62984700079346
robot1,robot3,543,True,36,1.0031154434806884,1,3614,0.8378384709358215,1.0031154434806884,46,True,0.8378384709358215,155.24516708683223,3614,82.01030229808788
robot1,robot3,544,True,37,0.8159330055889177,1,3613,0.8287580013275146,1.1337016204863941,43,True,0.8287580013275146,160.48250708263367,3614,85.5212621750228
robot1,robot3,545,True,37,0.374484515727926,1,3613,0.8604927659034729,0.9213178418970539,43,True,0.8604927659034729,154.33589706663042,3614,87.19009685320822
robot1,robot3,546,True,36,0.21989036928453903,1,3613,0.8477754592895508,0.8968088452931577,43,True,0.8477754592895508,157.80076407827437,3614,87.19966383584614
robot1,robot3,547,True,36,0.21535846995378824,1,3613,0.8390812873840332,0.8957090527043183,43,True,0.8390812873840332,157.91322791483253,3614,86.72016671802152
robot1,robot3,548,True,35,0.07234057782020288,1,2532,0.8750030398368835,0.44654494321076954,14,True,0.8750030398368835,150.942996959202,3614,96.51267298823234
robot1,robot3,549,True,34,0.22123347738741295,1,2531,0.8514196872711182,1.1736400897456187,14,True,0.8514196872711182,155.73210292495787,2533,67.06381209186988
robot1,robot3,550,True,35,0.026071663559260955,1,2533,0.8460918068885803,0.026071663559260955,10,True,0.8460918068885803,159.21168390195817,2533,59.56886437189428
robot1,robot3,551,True,35,0.18149872376136955,1,2534,0.8589629530906677,0.46902996949926495,7,True,0.8589629530906677,152.62335108127445,2533,51.067133588901186
robot1,robot3,552,True,36,0.29720162868702116,1,2534,0.8790500164031982,0.29720162868702116,6,True,0.8790500164031982,158.50066405255347,2534,32.76217315405404
robot1,robot3,553,True,35,0.12468688572683369,1,2533,0.8389586210250854,0.5395890224437858,6,True,0.8389586210250854,159.64687592349946,2534,25.176323553521513
robot1,robot3,554,True,36,0.05286478993875729,1,2533,0.8558727502822876,0.684151384463807,5,True,0.8558727502822876,156.83136507868767,2534,18.88434586679915
robot1,robot3,555,True,35,0.21599526253978313,1,2533,0.8311526775360107,0.8625326374861918,4,True,0.8311526775360107,154.7772759804502,2534,11.921290464415165
robot1,robot3,556,True,37,0.28097064141392225,1,2533,0.8084962368011475,1.0902094149340285,3,True,0.8084962368011475,158.32212602254003,2535,4.343829380154489
robot1,robot3,557,True,36,0.24053478509974924,1,2535,0.8723176121711731,0.24053478509974924,0,True,0.8723176121711731,158.4165410604328,2535,0.6279661077201695
robot1,robot3,558,True,38,0.30004860747965656,1,2536,0.8346987962722778,0.30004860747965656,59,True,0.8346987962722778,155.22790292743593,2536,6.934426337432257
robot1,robot3,559,True,38,0.3553053778597082,1,2536,0.8371792435646057,0.3553053778597082,0,True,0.8371792435646057,160.2969350060448,2536,0.8907722329560954
robot1,robot3,560,True,38,0.2818746864103674,1,2538,0.8807559013366699,0.45756610739491127,0,True,0.8807559013366699,158.95385993644595,2537,1.5676932318530135
robot1,robot3,561,True,39,0.18116569334307622,1,2539,0.8793902397155762,0.6267339344312379,59,True,0.8793902397155762,151.11266099847853,2538,4.035409617762355
robot1,robot3,562,True,37,0.2085812140790836,1,2539,0.9220540523529053,0.2085812140790836,0,True,0.9220540523529053,156.53839893639088,2539,0.8407996302307765
robot1,robot3,563,True,37,0.19255368811887721,1,2540,0.8927770853042603,0.19255368811887721,0,True,0.8927770853042603,155.36862902808934,2540,1.5081162494764158
robot1,robot3,564,True,36,0.2722679277124307,1,2539,0.8813348412513733,0.7693639341718714,1,True,0.8813348412513733,157.69007499329746,2541,1.55372965012009
robot1,robot3,565,True,37,0.21596625283779472,1,2542,0.9076721668243408,0.3888988067138399,0,True,0.9076721668243408,157.44109195657074,2541,2.725826625281968
robot1,robot3,566,True,35,0.14757844677836793,1,2542,0.8734242916107178,0.14757844677836793,0,True,0.8734242916107178,154.06968095339835,2542,2.225770180504526
robot1,robot3,567,True,35,0.09168136238849223,1,2543,0.8987396359443665,0.09168136238849223,0,True,0.8987396359443665,156.388464034535,2543,1.921142437903967
robot1,robot3,568,True,34,0.22670307026033037,1,2544,0.8887988328933716,0.22670307026033037,0,True,0.8887988328933716,155.7796379784122,2544,1.7073039477706118
robot1,robot3,569,True,35,0.31484389192047885,1,2545,0.9141038656234741,0.31484389192047885,0,True,0.9141038656234741,153.99206895381212,2545,0.4475228592669396
robot1,robot3,570,True,34,0.3682003171476401,1,2545,0.8446602821350098,0.3682003171476401,0,True,0.8446602821350098,157.79085899703205,2545,1.6628462600641853
robot1,robot3,571,True,33,0.3637565394412487,1,2546,0.8848367929458618,0.3637565394412487,0,True,0.8848367929458618,162.81120805069804,2546,1.2145280665591542
robot1,robot3,572,True,31,0.2361096793301106,1,2547,0.9144943952560425,0.2361096793301106,59,True,0.9144943952560425,156.29048901610076,2547,5.887857205693763
robot1,robot3,573,True,28,0.15267116026319316,1,2548,0.9172123670578003,0.15267116026319316,0,True,0.9172123670578003,160.05449299700558,2548,0.2649508305525501
robot1,robot3,574,True,27,0.1549648038169725,1,2549,0.9201614260673523,0.1549648038169725,0,True,0.9201614260673523,156.6540749045089,2549,0.7551028514940867
robot1,robot3,575,True,26,0.23566408492209365,1,2550,0.9227021932601929,0.23566408492209365,0,True,0.9227021932601929,151.9956160336733,2550,0.7738827343491721
robot1,robot3,576,True,25,0.27306401827020316,1,2551,0.907971203327179,0.27306401827020316,0,True,0.907971203327179,159.52330897562206,2551,0.7951619047452141
robot1,robot3,577,True,25,0.4077727660765222,1,2552,0.9210981130599976,0.4077727660765222,59,True,0.9210981130599976,153.41626794543117,2552,5.133487643912758
robot1,robot3,578,True,24,0.4742598430554347,1,2552,0.9049738645553589,0.4742598430554347,59,True,0.9049738645553589,157.36286900937557,2552,4.93902725437664
robot1,robot3,579,True,22,0.38804403360720635,1,2553,0.8937081694602966,0.38804403360720635,59,True,0.8937081694602966,158.27913105022162,2553,3.991408471179625
robot1,robot3,580,True,22,0.36777062107129527,1,2554,0.8814660906791687,0.36777062107129527,0,True,0.8814660906791687,150.6934880744666,2554,1.402124793245605
robot1,robot3,581,True,22,0.43138870202269197,1,2555,0.9040303230285645,0.43138870202269197,0,True,0.9040303230285645,155.7387140346691,2555,1.138960198623181
robot1,robot3,582,True,22,0.45249015239415147,1,2555,0.90602707862854,0.725647215432407,0,True,0.90602707862854,159.0334459906444,2556,2.019919083346309
robot1,robot3,583,True,22,0.35402961776225556,1,2557,0.8710387349128723,0.35402961776225556,0,True,0.8710387349128723,154.10333208274096,2557,2.511845744005086
robot1,robot3,584,True,22,0.32607318181104317,1,2558,0.8596912026405334,0.32607318181104317,0,True,0.8596912026405334,158.88807107694447,2558,2.245735947233129
robot1,robot3,585,True,24,0.37089604035709167,1,2559,0.8929530382156372,0.37089604035709167,0,True,0.8929530382156372,157.8998399199918,2559,1.3779625015879446
robot1,robot3,586,True,24,0.467397934484829,1,2560,0.9237114191055298,0.467397934484829,0,True,0.9237114191055298,156.24142403248698,2560,0.6046061241637517
robot1,robot3,587,True,24,0.43019390401838736,1,2561,0.9166440367698669,0.48897210899794746,0,True,0.9166440367698669,151.39966108836234,2560,0.6051976772975536
robot1,robot3,588,True,24,0.42679708339924255,1,2562,0.9229888319969177,0.43438277269015674,58,True,0.9229888319969177,160.66013707313687,2561,0.9461486083922068
robot1,robot3,589,True,25,0.5474575971955806,1,2563,0.9207735657691956,0.5474575971955806,58,True,0.9207735657691956,158.67418993730098,2563,12.442851966358091
robot1,robot3,590,True,26,0.8329227578283542,1,2564,0.8668351769447327,0.8329227578283542,57,True,0.8668351769447327,163.881617016159,2564,20.099290942752702
robot1,robot3,591,True,26,1.1521314985612696,1,2565,0.845085620880127,1.2203213972167941,56,True,0.845085620880127,163.2427560398355,3576,177.13961010425595
robot1,robot3,592,True,26,1.1188213748390037,1,2566,0.8361796140670776,1.2807028137007463,58,True,0.8361796140670776,159.19658192433417,3575,176.7469024431228
robot1,robot3,593,True,26,1.0479932263288951,1,2568,0.829717755317688,1.5000804877712928,58,True,0.829717755317688,151.8894910113886,3574,176.18120383341886
robot1,robot3,594,True,26,0.9897513244451044,1,2568,0.8410130739212036,1.5823182245606453,58,True,0.8410130739212036,158.68116193450987,3573,174.89549913676046
robot1,robot3,595,True,26,0.9272138724033492,1,2569,0.8117714524269104,1.657789856516721,59,True,0.8117714524269104,168.17755589727312,3572,175.86360954087792
robot1,robot3,596,True,25,0.9408559622311097,1,2571,0.8316487669944763,1.7442268246025838,59,True,0.8316487669944763,156.23303304892033,3571,179.41183819511105
robot1,robot3,597,True,25,0.9773276394191884,1,2572,0.8007528781890869,1.7416587867072015,59,True,0.8007528781890869,161.5048940293491,3570,178.0135472809597
robot1,robot3,598,True,25,1.0434444314476765,1,2572,0.8259904384613037,1.7489849745073551,0,True,0.8259904384613037,160.33863392658532,3569,176.81472155561391
robot1,robot3,599,True,26,1.0955531838688723,1,2573,0.8066291809082031,1.683391153447483,0,True,0.8066291809082031,152.06361701712012,3568,178.11154589903185
robot1,robot3,600,True,26,1.0813030372950678,1,2575,0.8344779014587402,1.7009179881585188,0,True,0.8344779014587402,155.5130199994892,3567,179.18658171377012
robot1,robot3,601,True,26,1.1074968528271412,1,2575,0.8290448188781738,1.571246884407444,0,True,0.8290448188781738,160.7979501131922,3566,179.33934036853015
robot1,robot3,602,True,27,1.1500176384905136,1,2577,0.8353238105773926,1.6554807352957266,0,True,0.8353238105773926,152.98457199241966,3564,176.73435365502843
robot1,robot3,603,True,27,1.107958766838704,1,2577,0.8619797229766846,1.5491706171146897,0,True,0.8619797229766846,157.1851879125461,3564,177.0937189894791
robot1,robot3,604,True,28,1.0328308905954067,1,2578,0.852925717830658,1.5426855396385792,0,True,0.852925717830658,160.97978700418025,3563,177.77642715171083
robot1,robot3,605,True,28,1.0120136383885734,1,2579,0.851486325263977,1.5210862279794897,0,True,0.851486325263977,151.89808199647814,3562,178.43797922804936
robot1,robot3,606,True,28,1.0053474901387927,1,2579,0.843996524810791,1.6259039334997483,0,True,0.843996524810791,155.6105500785634,3561,178.8629325664673
robot1,robot3,607,True,28,0.9961329565973177,1,2581,0.8261747360229492,1.491313683918033,0,True,0.8261747360229492,158.0104490276426,3560,179.30578144133818
robot1,robot3,608,True,28,0.9736566402562313,1,2582,0.8589897155761719,1.4360453249887513,0,True,0.8589897155761719,159.4652640633285,3558,179.6592382085454
robot1,robot3,609,True,30,0.9918071215843862,1,2583,0.8467380404472351,1.4316391780305346,0,True,0.8467380404472351,154.13991909008473,3556,179.34234786346587
robot1,robot3,610,True,29,1.0175556117226545,1,2585,0.8477648496627808,1.3929145670067926,0,True,0.8477648496627808,158.8712609373033,3555,178.37771044195506
robot1,robot3,611,True,30,1.0618192931775474,1,2587,0.8421897888183594,1.3550946621854545,1,True,0.8421897888183594,158.9949680492282,3554,177.45858712143485
robot1,robot3,612,True,30,1.0522278950487145,1,2587,0.8262606263160706,1.2883601587622595,1,True,0.8262606263160706,152.16982702258974,3553,179.31859170302505
robot1,robot3,613,True,30,1.065797221020886,1,2589,0.8062806725502014,1.0818968130452793,1,True,0.8062806725502014,156.36763500515372,3552,179.20579527589604
robot1,robot3,614,True,29,0.9845727972087323,1,2590,0.8240523934364319,0.9845727972087323,1,True,0.8240523934364319,160.84111609961838,2590,6.446230872377555
robot1,robot3,615,True,28,0.9310053383762282,1,2590,0.7845003008842468,1.1606456259104756,1,True,0.7845003008842468,153.77671702299267,2591,4.7262229512764975
robot1,robot3,616,True,28,0.9262257723668078,1,2593,0.7867490649223328,0.9962091130806563,0,True,0.7867490649223328,157.9362970078364,2592,2.4757242973712152
robot1,robot3,617,True,28,0.9636704012496917,1,2594,0.8237234354019165,0.9636704012496917,0,True,0.8237234354019165,158.3184429910034,2594,0.17482467224459697
robot1,robot3,618,True,27,0.9591182711890345,1,2595,0.8266285061836243,0.9591182711890345,0,True,0.8266285061836243,151.244355016388,2595,1.268585012414377
robot1,robot3,619,True,27,0.997732339389765,1,2596,0.7959995269775391,0.997732339389765,59,True,0.7959995269775391,155.14208504464477,2596,3.5132678137798052
robot1,robot3,620,True,27,1.055437179977201,1,2598,0.8489114046096802,1.055437179977201,0,True,0.8489114046096802,157.42722305003554,2598,0.5322587037252617
robot1,robot3,621,True,27,0.9916073293349236,1,2599,0.8429953455924988,0.9916073293349236,0,True,0.8429953455924988,156.3246619189158,2599,2.0733157745968924
robot1,robot3,622,True,27,0.9318596435359856,1,2599,0.8463440537452698,1.2004922298520007,0,True,0.8463440537452698,152.7201810386032,2600,3.7900000330485
robot1,robot3,623,True,26,0.8717019561788486,1,2601,0.885028600692749,0.8717019561788486,1,True,0.885028600692749,155.59692599345,2601,4.457706177285502
robot1,robot3,624,True,26,0.8869914897795462,1,2602,0.8871743679046631,0.8869914897795462,0,True,0.8871743679046631,155.57676902972162,2602,0.660449158525239
robot1,robot3,625,True,26,0.9405633029413979,1,2603,0.8953939080238342,0.9405633029413979,0,True,0.8953939080238342,155.14271100983024,2603,0.7294097714060399
robot1,robot3,626,True,26,0.8775598169794734,1,2605,0.8604683876037598,1.103462363022866,59,True,0.8604683876037598,151.52734704315662,3540,176.66318374114383
robot1,robot3,627,True,26,0.8562986540154554,1,2606,0.8831083178520203,1.0931383601285134,59,True,0.8831083178520203,156.16488794330508,3539,176.04827176836034
robot1,robot3,628,True,25,0.8444128774378171,1,2606,0.8651926517486572,1.195844544262184,59,True,0.8651926517486572,153.5404500318691,3538,176.24538639730258
robot1,robot3,629,True,25,0.8542920696372637,1,2608,0.8119085431098938,1.1728767280677443,59,True,0.8119085431098938,154.31686595547944,3537,175.35076228401812
robot1,robot3,630,True,26,0.7485287239923207,1,2609,0.810953676700592,1.222990742539273,59,True,0.810953676700592,156.52461594436318,3537,175.31795851594075
robot1,robot3,631,True,26,0.6257991692107424,1,3536,0.8054832220077515,0.6257991692107424,29,True,0.8054832220077515,153.42237101867795,3536,174.9299947707756
robot1,robot3,632,True,26,0.5548048727598428,1,3535,0.8109207153320312,0.5548048727598428,29,True,0.8109207153320312,152.32156496495008,3535,174.59222396771813
robot1,robot3,633,True,25,0.5483368145360753,1,2613,0.8209417462348938,1.2586396111071882,0,True,0.8209417462348938,155.85181000642478,3534,176.74143160512364
robot1,robot3,634,True,25,0.5326756476347131,1,2614,0.8532588481903076,1.171506072470187,1,True,0.8532588481903076,155.3226999239996,3533,175.95666050078336
robot1,robot3,635,True,24,0.5703068820610653,1,2615,0.8378020524978638,1.1191157402542373,1,True,0.8378020524978638,154.73925997503102,3532,170.3018383633434
robot1,robot3,636,True,24,0.5433631442496772,1,2616,0.8376756906509399,1.0677869660993322,1,True,0.8376756906509399,153.37141789495945,3532,170.12130971908863
robot1,robot3,637,True,26,0.38736798958525376,1,3530,0.8752378821372986,0.617442049680084,28,True,0.8752378821372986,153.257962083444,3531,166.77032949643657
robot1,robot3,638,True,26,0.1989664608158027,1,3529,0.8706036806106567,0.6860552649878795,28,True,0.8706036806106567,151.61952492780983,3530,167.62411867459116
robot1,robot3,639,True,26,0.20101915055164232,1,2620,0.9017339944839478,1.0280312165792138,0,True,0.9017339944839478,153.20415096357465,3529,168.28913980014158
robot1,robot3,640,True,26,0.3640339209567125,1,2621,0.89104825258255,1.0517309825836174,0,True,0.89104825258255,159.91970000322908,3528,169.99474094738383
robot1,robot3,641,True,26,0.5115834204001645,1,3526,0.883445680141449,1.0311277790088837,29,True,0.883445680141449,158.9227890362963,3527,171.5924032699706
robot1,robot3,642,True,26,0.6258596078255757,1,3526,0.9038522243499756,0.6258596078255757,29,True,0.9038522243499756,154.1770970216021,3526,172.99987225191123
robot1,robot3,643,True,26,0.7292096549868544,1,3525,0.9152839183807373,0.7292096549868544,29,True,0.9152839183807373,155.44327290263027,3525,174.56170693670532
robot1,robot3,644,True,28,0.8128710409278768,1,2625,0.8779857754707336,1.1492315008378238,0,True,0.8779857754707336,154.74764700047672,3524,176.00973318952882
robot1,robot3,645,True,28,0.9006561956856157,1,3522,0.886044442653656,1.032661039112441,30,True,0.886044442653656,152.8569160727784,3523,177.42924496432158
robot1,robot3,646,True,28,0.966850361120035,1,2628,0.8412347435951233,1.1861443950047506,0,True,0.8412347435951233,153.8394750095904,3522,178.88686529671506
robot1,robot3,647,True,29,0.9556143159968021,1,3519,0.8118194341659546,1.3141674575020097,31,True,0.8118194341659546,157.27819094900042,3520,178.3249150993512
robot1,robot3,648,True,29,0.9112295068648912,1,3518,0.8372127413749695,1.2556615184572337,31,True,0.8372127413749695,156.7796269664541,3519,177.0530172333219
robot1,robot3,649,True,29,0.8742256692387792,1,3517,0.8645837903022766,1.1140444185362488,31,True,0.8645837903022766,155.32906004227698,3518,175.47203740844463
robot1,robot3,650,True,30,0.8247420147953846,1,3516,0.8835262656211853,0.9776789036176865,31,True,0.8835262656211853,153.8682059617713,3517,174.04522140698265
robot1,robot3,651,True,31,0.7799457463082985,1,3515,0.860838770866394,0.8792949382649763,31,True,0.860838770866394,152.2221100749448,3516,173.169993049073
robot1,robot3,652,True,31,0.6913817261573226,1,3514,0.8898327350616455,0.7682310638243603,31,True,0.8898327350616455,152.75994001422077,3515,172.85711779806786
robot1,robot3,653,True,32,0.6338950987831627,1,3513,0.8499059081077576,0.635372544084007,31,True,0.8499059081077576,155.72923002764583,3514,172.4290452054516
robot1,robot3,654,True,36,0.45156107810301316,1,3511,0.8544599413871765,0.8134016672517873,30,True,0.8544599413871765,156.4707870129496,3512,172.685010700902
robot1,robot3,655,True,37,0.2986314176323397,1,3510,0.8526210784912109,0.6505614051079773,29,True,0.8526210784912109,161.0386110842228,3511,179.37698349214105
robot1,robot3,656,True,37,0.3088056108237518,1,3509,0.8721909523010254,0.5810405336922835,29,True,0.8721909523010254,158.0831630853936,3510,175.29448861096301
robot1,robot3,657,True,35,0.23228900520172827,1,3509,0.8542609214782715,0.23228900520172827,30,True,0.8542609214782715,153.18600297905505,3509,179.96765599687785
robot1,robot3,658,True,36,0.13585223617966427,1,3507,0.8811672925949097,0.5175112962491276,30,True,0.8811672925949097,153.67877995595336,3508,174.27976835626907
robot1,robot3,659,True,37,0.13974758761305245,1,2646,0.8385369181632996,1.401944847017368,4,True,0.8385369181632996,156.07496595475823,3507,177.1347255722901
robot1,robot3,660,True,36,0.2575898838932642,1,3504,0.8678114414215088,0.8510093343157229,28,True,0.8678114414215088,157.3242919985205,3506,179.1339175240958
robot1,robot3,661,True,35,0.200171661352243,1,2646,0.895821213722229,0.6413509432627562,5,True,0.895821213722229,155.18953802529722,2647,60.73702480011944
robot1,robot3,662,True,34,0.196948217451511,1,3503,0.8267554044723511,0.196948217451511,28,True,0.8267554044723511,154.23954697325826,3503,171.00093987493864
robot1,robot3,663,True,32,0.24906638346514523,1,3501,0.8727375864982605,0.6202046810700402,28,True,0.8727375864982605,152.00099803041667,3502,174.82198697076836
robot1,robot3,664,True,31,0.3356015928771346,1,3500,0.8735635876655579,0.46593038161952455,29,True,0.8735635876655579,151.81116200983524,3501,176.5787956633329
robot1,robot3,665,True,30,0.37834830700727456,1,3500,0.8534814715385437,0.44815662403819745,30,True,0.8534814715385437,155.2394679747522,3499,179.50074396377957
robot1,robot3,666,True,28,0.4794043233392747,1,3500,0.8550143837928772,0.9078846128032332,31,True,0.8550143837928772,154.9730480182916,3498,174.90190448836535
robot1,robot3,667,True,26,0.5685376291449603,1,3495,0.8356161117553711,1.2402641660270743,29,True,0.8356161117553711,153.20722304750234,3497,174.43607574513908
robot1,robot3,668,True,25,0.7132296578445841,1,3494,0.8213489055633545,1.3047503605783162,28,True,0.8213489055633545,152.4615630041808,3496,177.55389866100882
robot1,robot3,669,True,21,0.7905372698595104,1,3493,0.807816207408905,1.3772998065798931,27,True,0.807816207408905,155.04110301844776,3495,178.21766464127222
robot1,robot3,670,True,19,0.8529805848337031,1,3493,0.8298534750938416,0.9663080667568815,28,True,0.8298534750938416,151.90908801741898,3494,174.3620338155118
robot1,robot3,671,True,18,0.8471902613048304,1,3492,0.8170381784439087,0.995226859998959,28,True,0.8170381784439087,154.31460901163518,3493,170.7692247593878
robot1,robot3,672,True,17,0.8791407107291048,1,3492,0.8143060803413391,0.8791407107291048,29,True,0.8143060803413391,158.95745297893882,3492,173.94618195920424
robot1,robot3,673,True,17,0.8948980198539286,1,3491,0.814810037612915,0.8948980198539286,29,True,0.814810037612915,156.32584691047668,3491,174.35121822366747
robot1,robot3,674,True,17,0.8767393371702904,1,3490,0.8285842537879944,0.8767393371702904,29,True,0.8285842537879944,154.51549994759262,3490,173.48073039317973
robot1,robot3,675,True,16,0.8664162060772919,1,3488,0.8286396265029907,0.9862158384819777,29,True,0.8286396265029907,155.78984003514051,3489,175.61960852795892
robot1,robot3,676,True,16,0.8363438793077199,1,3487,0.797221839427948,1.0012843281359196,30,True,0.797221839427948,154.3829480651766,3488,176.50121913222495
robot1,robot3,677,True,16,0.8149784937901764,1,3487,0.8234381079673767,0.8149784937901764,30,True,0.8234381079673767,154.82286096084863,3487,178.67517428429338
robot1,robot3,678,True,15,0.8120561096979279,1,3487,0.7917975187301636,1.024936801485752,30,True,0.7917975187301636,155.31636297237128,3486,178.98134140526741
robot1,robot3,679,True,15,0.8785186129160883,1,3483,0.7622002959251404,1.7736560129939978,30,True,0.7622002959251404,155.6861229473725,3485,177.58756430750185
robot1,robot3,680,True,15,0.9550876525045602,1,3483,0.7861143350601196,1.2867351945603294,30,True,0.7861143350601196,158.29275303985924,3485,176.65586662650844
robot1,robot3,681,True,14,0.9557113453967185,1,3483,0.7893571257591248,0.9929641700138332,30,True,0.7893571257591248,160.00433103181422,3484,175.6327111876525
robot1,robot3,682,True,14,1.0539084902551514,1,3482,0.7633329629898071,1.0539084902551514,31,True,0.7633329629898071,156.6673720953986,3482,177.2282529823791
robot1,robot3,683,True,14,1.1000117048435234,1,3482,0.7990644574165344,1.1000117048435234,31,True,0.7990644574165344,154.74844595883042,3482,176.11406350254356
robot1,robot3,684,True,14,1.1080236235636673,1,3481,0.7841380834579468,1.1080236235636673,31,True,0.7841380834579468,154.11092806607485,3481,174.97168224875372
robot1,robot3,685,True,15,1.1690341209894148,1,3480,0.7814380526542664,1.1690341209894148,31,True,0.7814380526542664,155.37496900651604,3480,175.87565520407634
robot1,robot3,686,True,15,1.2286226106396672,1,3480,0.7654600739479065,1.2848640675174905,31,True,0.7654600739479065,156.4697790890932,3479,177.07055461514318
robot1,robot3,687,True,14,1.2932979802701376,1,3480,0.738244354724884,1.6247967151225626,31,True,0.738244354724884,154.45105894468725,3478,177.69502418618106
robot1,robot3,688,True,14,1.2366321699374214,1,3478,0.7610373497009277,1.2366321699374214,30,True,0.7610373497009277,155.18507093656808,3478,179.64765210146425
robot1,robot3,689,True,14,1.2103102003605126,1,3476,0.733696460723877,1.4304457206488141,30,True,0.733696460723877,153.80527707748115,3477,179.41226753245286
robot1,robot3,690,True,14,1.2132722774008122,1,3476,0.7318065762519836,1.2132722774008122,30,True,0.7318065762519836,153.89119600877166,3476,179.57262678840198
robot1,robot3,691,True,14,1.1915209477612518,1,3475,0.7270574569702148,1.1915209477612518,30,True,0.7270574569702148,154.3843540130183,3475,179.68427159257453
robot1,robot3,692,True,14,1.191300043401402,1,3474,0.7287553548812866,1.191300043401402,30,True,0.7287553548812866,152.8207790106535,3474,179.98378014024104
robot1,robot3,693,True,14,1.1864764963456351,1,3472,0.7381876707077026,1.4092711662509474,30,True,0.7381876707077026,153.8293840130791,3473,179.86426307560998
robot1,robot3,694,True,14,1.193251100545086,1,3471,0.7596402168273926,1.4458571781422425,30,True,0.7596402168273926,155.02792701590806,3472,179.44750727104656
robot1,robot3,695,True,14,1.2011533952287792,1,3470,0.7510657906532288,1.4665701420008352,30,True,0.7510657906532288,154.5695000095293,3471,179.15642090836974
robot1,robot3,696,True,14,1.2149924590717815,1,3469,0.7346751689910889,1.4964132379609223,30,True,0.7346751689910889,156.06848907191306,3470,178.7841842290299
robot1,robot3,697,True,14,1.2308365889448971,1,3468,0.7013252973556519,1.5022495313005086,30,True,0.7013252973556519,155.00648401211947,3469,178.37725634153736
robot1,robot3,698,True,13,1.2583419998526597,1,3468,0.6938776969909668,1.2583419998526597,31,True,0.6938776969909668,157.11741195991635,3468,177.9919636480398
robot1,robot3,699,True,13,1.2896839597846304,1,3466,0.695501446723938,1.6218047875939832,31,True,0.695501446723938,156.42086800653487,3467,177.54859635489322
