query_robot,query_keyframe_id,query_timestamp,candidate_robot,candidate_keyframe_id,candidate_timestamp,SC_rank,SC_score,SC_second_score,SC_margin12,best_shift,SC_yaw_initialization_deg,query_pointcloud_path,candidate_pointcloud_path,query_robot_backend,database_robot,database_keyframe_id,rank,sc_score,best_shift_backend,init_yaw_deg,gicp_fitness,gicp_inlier_rmse,gicp_quality,gicp_transform,registration_seconds,pair_wall_seconds,tx,ty,tz,qx,qy,qz,qw,gicp_yaw_deg,gicp_converged,gicp_iterations,GICP_quality,GICP_fitness,GICP_inlier_RMSE,gt_xy_distance_m,offline_true_pair,translation_error_m,rotation_error_deg,backend_source,yaw_consistency_error_deg,temporal_cluster_id,accepted_before_sanitation,accepted_after_sanitation,duplicate_status,transform_direction
robot1,81,1722894241197551561,robot3,76,1722894247675427746,1,0.8763748407363892,0.8757978081703186,0.0005770325660705,0,0.0,/home/cas/CU-Multi/processed_v1/full_2hz/robot1/lidar/000081_lidar_1722894241197551561.npy,/home/cas/CU-Multi/processed_v1/full_2hz/robot3/lidar/000076_lidar_1722894247675427746.npy,robot1,robot3,76,1,0.8763748407363892,0,0.0,0.8520778843359489,0.3920876567694765,0.612086372716865,"[0.9999968947050087, -0.002278856231325031, -0.0010086598120919428, 0.02358423284854747, 0.002281003927930603, 0.9999951231132638, 0.0021332535642179244, 0.006711613344804634, 0.0010037935147944699, -0.0021355476968296446, 0.9999972159134319, 0.006679714778545841, 0.0, 0.0, 0.0, 1.0]",0.0227208420401439,0.0276059010066092,0.0235842328485474,0.0067116133448046,0.0066797147785458,-0.0010672017514854,-0.0005031140088046,0.0011399665739631,0.9999986542155574,0.1306920772975425,not_exposed_by_open3d_registration_result,,0.612086372716865,0.8520778843359489,0.3920876567694765,0.0020919683171722,True,0.0269984506951406,0.1760980785882443,teammate_existing_or_new_pair,0.1306920772975388,22,True,True,cluster_representative,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate
robot1,89,1722894245199666386,robot3,87,1722894253126732635,1,0.880837619304657,0.8796619772911072,0.0011756420135498,0,0.0,/home/cas/CU-Multi/processed_v1/full_2hz/robot1/lidar/000089_lidar_1722894245199666386.npy,/home/cas/CU-Multi/processed_v1/full_2hz/robot3/lidar/000087_lidar_1722894253126732635.npy,robot1,robot3,87,1,0.880837619304657,0,0.0,0.8569347319347319,0.3647235431402343,0.6279181862451949,"[0.9999970746665164, -0.0020118931376655737, -0.0013427376559740699, 0.006019431455784262, 0.0020153130128896706, 0.9999947168000789, 0.002550467680629525, -0.009138580856775222, 0.0013375992935980956, -0.0025531662563319994, 0.9999958460764711, 0.004868510476049035, 0.0, 0.0, 0.0, 1.0]",0.0194243850419297,0.0243076590122655,0.0060194314557842,-0.0091385808567752,0.004868510476049,-0.0012759104559154,-0.0006700852728813,0.0010068030934599,0.9999984546916892,0.1154691114963283,not_exposed_by_open3d_registration_result,,0.6279181862451949,0.8569347319347319,0.3647235431402343,0.003263082583192,True,0.0103340978899559,0.205255485619327,teammate_existing_or_new_pair,0.1154691114963384,23,True,True,cluster_representative,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate
robot1,90,1722894245697632990,robot3,76,1722894247675427746,1,0.8640317916870117,0.8625488877296448,0.0014829039573669,0,0.0,/home/cas/CU-Multi/processed_v1/full_2hz/robot1/lidar/000090_lidar_1722894245697632990.npy,/home/cas/CU-Multi/processed_v1/full_2hz/robot3/lidar/000076_lidar_1722894247675427746.npy,robot1,robot3,76,1,0.8640317916870117,0,0.0,0.8523684975297878,0.3614928321873195,0.6260543407785754,"[0.999997311112579, -0.0018254107367005742, -0.0014302598554679653, -0.005371196077977056, 0.0018287343508386733, 0.999995622876314, 0.0023259318320105666, 0.006698606540725349, 0.001426007814104689, -0.0023285411431700413, 0.9999962721919811, 0.007242336167443658, 0.0, 0.0, 0.0, 1.0]",0.0189021970145404,0.0236768709728494,-0.005371196077977,0.0066986065407253,0.0072423361674436,-0.0011636198137839,-0.0007140678808337,0.0009135375044554,0.999998650771699,0.1047789250891944,not_exposed_by_open3d_registration_result,,0.6260543407785754,0.8523684975297878,0.3614928321873195,0.0036110545372166,True,0.0125685177870422,0.1834773105217606,teammate_existing_or_new_pair,0.1047789250891924,24,True,True,cluster_representative,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate
robot1,91,1722894246197734511,robot3,43,1722894231172841007,1,0.8878743648529053,0.8866952061653137,0.0011791586875915,0,0.0,/home/cas/CU-Multi/processed_v1/full_2hz/robot1/lidar/000091_lidar_1722894246197734511.npy,/home/cas/CU-Multi/processed_v1/full_2hz/robot3/lidar/000043_lidar_1722894231172841007.npy,robot1,robot3,43,1,0.8878743648529053,0,0.0,0.8695014662756598,0.3873451265895581,0.6267376802001043,"[0.9999976474804884, -0.0018746818218900185, -0.0010911468994741977, 0.008909616774982556, 0.001877119667321375, 0.9999957350319977, 0.002237485099280408, -0.007123887535469429, 0.0010869476731252142, -0.002239528048857993, 0.9999969015246369, 0.006872055111614751, 0.0, 0.0, 0.0, 1.0]",0.025876751053147,0.0307031819829717,0.0089096167749825,-0.0071238875354694,0.0068720551116147,-0.0011192546463649,-0.0005445243044724,0.0009379515114412,0.9999987855039028,0.1075511612728988,not_exposed_by_open3d_registration_result,,0.6267376802001043,0.8695014662756598,0.3873451265895581,0.0034034979972373,True,0.0120312185560516,0.1845372522860447,teammate_existing_or_new_pair,0.1075511612729087,25,True,True,cluster_representative,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate
robot1,92,1722894246698110902,robot3,21,1722894220130897141,1,0.8764877915382385,0.8741180896759033,0.0023697018623352,0,0.0,/home/cas/CU-Multi/processed_v1/full_2hz/robot1/lidar/000092_lidar_1722894246698110902.npy,/home/cas/CU-Multi/processed_v1/full_2hz/robot3/lidar/000021_lidar_1722894220130897141.npy,robot1,robot3,21,1,0.8764877915382385,0,0.0,0.8732517482517482,0.3650927041146296,0.6397014251263771,"[0.9999976524041375, -0.0015440849118721265, -0.0015201934082943029, -0.017254546346256363, 0.0015474868332449646, 0.9999962956399344, 0.0022391942545361993, 0.014482189116434046, 0.00151673027088737, -0.002241541477096353, 0.9999963375038392, 0.005378195132227864, 0.0, 0.0, 0.0, 1.0]",0.0199275739723816,0.027403938001953,-0.0172545463462563,0.014482189116434,0.0053781951322278,-0.0011201852931572,-0.0007592318417361,0.0007728938748099,0.9999987856927516,0.0886646017700341,not_exposed_by_open3d_registration_result,,0.6397014251263771,0.8732517482517482,0.3650927041146296,0.0010611498096733,True,0.0232873221736928,0.1806649021538534,teammate_existing_or_new_pair,0.0886646017700343,26,True,True,cluster_representative,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate
robot1,93,1722894247195612742,robot3,78,1722894248624641999,1,0.8793772459030151,0.8793627023696899,1.4543533325195312e-05,0,0.0,/home/cas/CU-Multi/processed_v1/full_2hz/robot1/lidar/000093_lidar_1722894247195612742.npy,/home/cas/CU-Multi/processed_v1/full_2hz/robot3/lidar/000078_lidar_1722894248624641999.npy,robot1,robot3,78,1,0.8793772459030151,0,0.0,0.8534883720930233,0.381373397448102,0.6178549360149299,"[0.9999957983815421, -0.002244707665119643, -0.0018342591856466608, -0.004507812124088262, 0.0022489984952975177, 0.9999947318625089, 0.0023405668111060704, -0.01403836580714626, 0.0018289956342554612, -0.0023446822230858604, 0.9999955786103468, 0.006863893434563982, 0.0, 0.0, 0.0, 1.0]",0.0217053790111094,0.026556110009551,-0.0045078121240882,-0.0140383658071462,0.0068638934345639,-0.0011713142924119,-0.0009158152951923,0.0011234284908195,0.9999982636052924,0.1288584460701338,not_exposed_by_open3d_registration_result,,0.6178549360149299,0.8534883720930233,0.381373397448102,0.0054391076785421,True,0.0211874282722156,0.219428036554633,teammate_existing_or_new_pair,0.1288584460701258,27,True,True,cluster_representative,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate
robot1,94,1722894247695613535,robot3,87,1722894253126732635,1,0.8764411807060242,0.8715692162513733,0.0048719644546508,0,0.0,/home/cas/CU-Multi/processed_v1/full_2hz/robot1/lidar/000094_lidar_1722894247695613535.npy,/home/cas/CU-Multi/processed_v1/full_2hz/robot3/lidar/000087_lidar_1722894253126732635.npy,robot1,robot3,87,1,0.8764411807060242,0,0.0,0.8572261072261073,0.3596623212397261,0.6304698555186095,"[0.9999973820690233, -0.0015541502214227758, -0.0016794261487241445, 0.0006728078748983683, 0.0015582530177652694, 0.9999957982851866, 0.002444434393720719, 0.0028219173772396073, 0.0016756200740001622, -0.002447044965224561, 0.999995602124482, 0.005462051537471006, 0.0, 0.0, 0.0, 1.0]",0.0178757379762828,0.0227175169857218,0.0006728078748983,0.0028219173772396,0.005462051537471,-0.0012228715544359,-0.0008387627317867,0.0007781019008446,0.9999985978088536,0.0892814828010735,not_exposed_by_open3d_registration_result,,0.6304698555186095,0.8572261072261073,0.3596623212397261,0.0013722369613447,True,0.0055048225660763,0.1876486082487466,teammate_existing_or_new_pair,0.0892814828010841,28,True,True,cluster_representative,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate
robot1,96,1722894248697419874,robot3,95,1722894257134880268,1,0.875256359577179,0.8721936345100403,0.0030627250671386,0,0.0,/home/cas/CU-Multi/processed_v1/full_2hz/robot1/lidar/000096_lidar_1722894248697419874.npy,/home/cas/CU-Multi/processed_v1/full_2hz/robot3/lidar/000095_lidar_1722894257134880268.npy,robot1,robot3,95,1,0.875256359577179,0,0.0,0.873968253968254,0.3613069695521067,0.642006743163744,"[0.9999941513704508, -0.0032008541786663785, -0.0012048889651932394, -0.052449946862457686, 0.0032039179193195724, 0.999991617510672, 0.0025494741332268388, -0.015365571695178475, 0.0011967183702916062, -0.0025533195876434604, 0.999996024204209, 0.008287396887877786, 0.0, 0.0, 0.0, 1.0]",0.0202804399887099,0.0274040269432589,-0.0524499468624576,-0.0153655716951784,0.0082873968878777,-0.001275701333544,-0.0006004032003089,0.001601196668607,0.9999977241330767,0.1835714201969073,not_exposed_by_open3d_registration_result,,0.642006743163744,0.873968253968254,0.3613069695521067,0.0039955514716397,True,0.0586474058547762,0.2360737497800759,teammate_existing_or_new_pair,0.1835714201968983,29,True,True,cluster_representative,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate
robot1,105,1722894253197324514,robot3,93,1722894256128577851,1,0.8822749853134155,0.878929615020752,0.0033453702926635,0,0.0,/home/cas/CU-Multi/processed_v1/full_2hz/robot1/lidar/000105_lidar_1722894253197324514.npy,/home/cas/CU-Multi/processed_v1/full_2hz/robot3/lidar/000093_lidar_1722894256128577851.npy,robot1,robot3,93,1,0.8822749853134155,0,0.0,0.8888215692214481,0.3711732395460363,0.6482197461173588,"[0.999994404704597, -0.0031987482706161917, -0.0009790653705232597, -0.015538564065797787, 0.00320075450275171, 0.9999927671385129, 0.0020544686108779245, -0.0006407683394429456, 0.0009724865611629668, -0.002057590863412341, 0.9999974102915103, 0.007174157995739351, 0.0, 0.0, 0.0, 1.0]",0.0199597310274839,0.0251026869518682,-0.0155385640657977,-0.0006407683394429,0.0071741579957393,-0.0010280168498026,-0.0004878889231981,0.0015998787766843,0.9999980727649704,0.1833901241184483,not_exposed_by_open3d_registration_result,,0.6482197461173588,0.8888215692214481,0.3711732395460363,0.0027327126568703,True,0.0143257410438427,0.2382689937298874,teammate_existing_or_new_pair,0.1833901241184605,30,True,True,cluster_representative,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate
robot1,108,1722894254697322512,robot3,87,1722894253126732635,1,0.8942577242851257,0.8925533890724182,0.0017043352127075,0,0.0,/home/cas/CU-Multi/processed_v1/full_2hz/robot1/lidar/000108_lidar_1722894254697322512.npy,/home/cas/CU-Multi/processed_v1/full_2hz/robot3/lidar/000087_lidar_1722894253126732635.npy,robot1,robot3,87,1,0.8942577242851257,0,0.0,0.8595571095571095,0.3854780606728921,0.6204047064734061,"[0.9999955648419361, -0.002551576578073836, -0.0015361488932254107, -0.025933952823393804, 0.00255579416258282, 0.999992953004332, 0.0027498832474009186, -0.013843856127545826, 0.0015291215303043107, -0.0027537971316082214, 0.9999950391820459, 0.001612642759584533, 0.0, 0.0, 0.0, 1.0]",0.0434604079928249,0.048564672935754,-0.0259339528233938,-0.0138438561275458,0.0016126427595845,-0.0013759229227878,-0.0007663191809546,0.0012768453095582,0.9999979446264272,0.1464365494432816,not_exposed_by_open3d_registration_result,,0.6204047064734061,0.8595571095571095,0.3854780606728921,0.0033149400076292,True,0.0321415811101397,0.2401330578103206,teammate_existing_or_new_pair,0.1464365494432797,31,True,True,cluster_representative,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate
robot1,109,1722894255199616394,robot3,123,1722894271126947028,1,0.8694676160812378,0.8691028356552124,0.0003647804260253,0,0.0,/home/cas/CU-Multi/processed_v1/full_2hz/robot1/lidar/000109_lidar_1722894255199616394.npy,/home/cas/CU-Multi/processed_v1/full_2hz/robot3/lidar/000123_lidar_1722894271126947028.npy,robot1,robot3,123,1,0.8694676160812378,0,0.0,0.8664394174155562,0.3629291489551892,0.6357186050938611,"[0.999944134740517, 0.009982214512984845, 0.003476030991665567, 0.10428089474823335, -0.01000874831802476, 0.9999202525998439, 0.007701519185941384, 0.1099437635574528, -0.0033988755706411866, -0.007735879657914893, 0.9999643012681873, -0.023424351130493907, 0.0, 0.0, 0.0, 1.0]",0.021641559083946,0.0292517569614574,0.1042808947482333,0.1099437635574528,-0.0234243511304939,-0.0038594323574398,0.0017187634464404,-0.0049978477324294,0.9999785858467856,-0.5734719242395613,not_exposed_by_open3d_registration_result,,0.6357186050938611,0.8664394174155562,0.3629291489551892,0.2580521651270989,True,0.1230863234345899,1.1359332805714009,teammate_existing_or_new_pair,0.5734719242395556,32,True,True,cluster_representative,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate
robot1,129,1722894265197467603,robot3,102,1722894260640704925,1,0.7421413660049438,0.7343146204948425,0.0078267455101013,0,0.0,/home/cas/CU-Multi/processed_v1/full_2hz/robot1/lidar/000129_lidar_1722894265197467603.npy,/home/cas/CU-Multi/processed_v1/full_2hz/robot3/lidar/000102_lidar_1722894260640704925.npy,robot1,robot3,102,1,0.7421413660049438,0,0.0,0.8564315352697095,0.4001164957920077,0.6116859117392582,"[0.9935906016130203, 0.021761481541721535, -0.1109240925470482, 0.039737963985025625, -0.020253885212898403, 0.9996867944845407, 0.014700104319552798, 0.21413144534603148, 0.11120924655827646, -0.012359241656845786, 0.993720158105695, -0.0023437600739644265, 0.0, 0.0, 0.0, 1.0]",0.0164940390968695,0.0230066289659589,0.0397379639850256,0.2141314453460314,-0.0023437600739644,-0.0067758582995754,-0.0556238140678648,-0.0105209553764642,0.9983733713149676,-1.1677862534605707,not_exposed_by_open3d_registration_result,,0.6116859117392582,0.8564315352697095,0.4001164957920077,0.2047680467103739,True,0.0867999640985929,12.3100791275135,teammate_existing_or_new_pair,1.1677862534605763,33,True,True,cluster_representative,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate
robot1,141,1722894271195242301,robot3,90,1722894254623408471,1,0.8293883800506592,0.8257567286491394,0.0036316514015197,0,0.0,/home/cas/CU-Multi/processed_v1/full_2hz/robot1/lidar/000141_lidar_1722894271195242301.npy,/home/cas/CU-Multi/processed_v1/full_2hz/robot3/lidar/000090_lidar_1722894254623408471.npy,robot1,robot3,90,1,0.8293883800506592,0,0.0,0.8534532791642484,0.3774686044418729,0.6195809301294771,"[0.9995986873476801, 0.02609580404442429, -0.011021491009391133, 0.02516549952709331, -0.025979097509634144, 0.9996062574108532, 0.010602671250805972, 0.21762703757739707, 0.011293836610293312, -0.010312087875050106, 0.9998830482102782, 0.015389452635164313, 0.0, 0.0, 0.0, 1.0]",0.0225911670131608,0.0304199049714952,0.0251654995270933,0.217627037577397,0.0153894526351643,-0.0052292859586436,-0.0055794680054375,-0.0130202097884902,0.9998859926222604,-1.4887550980089634,not_exposed_by_open3d_registration_result,,0.6195809301294771,0.8534532791642484,0.3774686044418729,0.2135133676803874,True,0.1423877258708228,1.669264406326146,teammate_existing_or_new_pair,1.4887550980089657,34,True,True,cluster_representative,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate
robot1,144,1722894272697607367,robot3,43,1722894231172841007,1,0.8317775726318359,0.8289591073989868,0.0028184652328491,0,0.0,/home/cas/CU-Multi/processed_v1/full_2hz/robot1/lidar/000144_lidar_1722894272697607367.npy,/home/cas/CU-Multi/processed_v1/full_2hz/robot3/lidar/000043_lidar_1722894231172841007.npy,robot1,robot3,43,1,0.8317775726318359,0,0.0,0.8574780058651026,0.374035706875309,0.6240580223457882,"[0.9996272664818272, 0.02511977004795545, -0.010692299042215398, 0.038812752461128384, -0.025001582467034048, 0.9996263692645974, 0.011047295824004174, 0.20865409401349172, 0.010965809601411835, -0.010775853730299259, 0.9998818090135296, 0.015395275773085177, 0.0, 0.0, 0.0, 1.0]",0.0242762609850615,0.0294681370723992,0.0388127524611283,0.2086540940134917,0.0153952757730851,-0.0054563770878671,-0.0054151124005069,-0.0125316924944856,0.9998919247548648,-1.4327205967406835,not_exposed_by_open3d_registration_result,,0.6240580223457882,0.8574780058651026,0.374035706875309,0.2222901256284322,True,0.1703950566247551,1.666181653715337,teammate_existing_or_new_pair,1.432720596740694,35,True,True,cluster_representative,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate
robot1,146,1722894273696896911,robot3,87,1722894253126732635,1,0.8375588655471802,0.8369593024253845,0.0005995631217956,0,0.0,/home/cas/CU-Multi/processed_v1/full_2hz/robot1/lidar/000146_lidar_1722894273696896911.npy,/home/cas/CU-Multi/processed_v1/full_2hz/robot3/lidar/000087_lidar_1722894253126732635.npy,robot1,robot3,87,1,0.8375588655471802,0,0.0,0.8513986013986014,0.3818566417431998,0.6161265761436509,"[0.9996429265985038, 0.02468532975533029, -0.010230043814599467, 0.08113620184566103, -0.024580148442392494, 0.9996449762799907, 0.010282883872098247, 0.20477638324814457, 0.010480248285607062, -0.010027756132241819, 0.9998947987177575, 0.017139748350417466, 0.0, 0.0, 0.0, 1.0]",0.0246934009483084,0.0298132169991731,0.081136201845661,0.2047763832481445,0.0171397483504174,-0.0050781788260196,-0.005178102058895,-0.0123176280109315,0.9998978324804304,-1.4085579926322669,not_exposed_by_open3d_registration_result,,0.6161265761436509,0.8513986013986014,0.3818566417431998,0.2242022731660519,True,0.2198001766745106,1.6262195823033785,teammate_existing_or_new_pair,1.408557992632268,36,True,True,cluster_representative,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate
robot1,147,1722894274195737385,robot3,43,1722894231172841007,1,0.8332931399345398,0.83155357837677,0.0017395615577697,0,0.0,/home/cas/CU-Multi/processed_v1/full_2hz/robot1/lidar/000147_lidar_1722894274195737385.npy,/home/cas/CU-Multi/processed_v1/full_2hz/robot3/lidar/000043_lidar_1722894231172841007.npy,robot1,robot3,43,1,0.8332931399345398,0,0.0,0.8542521994134897,0.3772473929411666,0.6202605311085034,"[0.9996272730305943, 0.025190774591834792, -0.010523302185230602, 0.050913298504199775, -0.025079971316917877, 0.9996299690748057, 0.010531854834086819, 0.20737686864897464, 0.0107847138191463, -0.010264005210787446, 0.999889163930119, 0.017436340010732347, 0.0, 0.0, 0.0, 1.0]",0.0216532690683379,0.026786514907144,0.0509132985041997,0.2073768686489746,0.0174363400107323,-0.0051995198256619,-0.0053275724793881,-0.0125690276545114,0.9998932950614678,-1.4372107946451569,not_exposed_by_open3d_registration_result,,0.6202605311085034,0.8542521994134897,0.3772473929411666,0.2248777790591096,True,0.1923619626322146,1.6570702932464376,teammate_existing_or_new_pair,1.4372107946451536,37,True,True,cluster_representative,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate
robot1,160,1722894280697653887,robot3,43,1722894231172841007,1,0.8485140204429626,0.8475688695907593,0.0009451508522033,0,0.0,/home/cas/CU-Multi/processed_v1/full_2hz/robot1/lidar/000160_lidar_1722894280697653887.npy,/home/cas/CU-Multi/processed_v1/full_2hz/robot3/lidar/000043_lidar_1722894231172841007.npy,robot1,robot3,43,1,0.8485140204429626,0,0.0,0.8410557184750733,0.3782378236991997,0.6102399049081921,"[0.9996368744817238, 0.024873006796661355, -0.010365939865863757, 0.06968640257371086, -0.024760630208091706, 0.999634724398645, 0.010831849710162975, 0.21301524059850702, 0.010631574112406934, -0.010571249185345116, 0.9998876028447163, 0.013704320250695136, 0.0, 0.0, 0.0, 1.0]",0.0214139729505404,0.0264015269931405,0.0696864025737108,0.213015240598507,0.0137043202506951,-0.0053513371778189,-0.0052499302901074,-0.0124097135779551,0.9998948946920728,-1.418904820110556,not_exposed_by_open3d_registration_result,,0.6102399049081921,0.8410557184750733,0.3782378236991997,0.2531792227126846,True,0.2640578071385751,1.718973035490005,teammate_existing_or_new_pair,1.418904820110555,38,True,True,cluster_representative,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate
robot1,161,1722894281196300217,robot3,87,1722894253126732635,1,0.8428076505661011,0.8425847887992859,0.0002228617668151,0,0.0,/home/cas/CU-Multi/processed_v1/full_2hz/robot1/lidar/000161_lidar_1722894281196300217.npy,/home/cas/CU-Multi/processed_v1/full_2hz/robot3/lidar/000087_lidar_1722894253126732635.npy,robot1,robot3,87,1,0.8428076505661011,0,0.0,0.8409090909090909,0.3767990973326346,0.6107710940094605,"[0.9996502918202468, 0.024546053151496612, -0.009837953973222813, 0.09863357535401529, -0.024448125532202297, 0.9996515456874264, 0.009953711001473946, 0.19674542220290597, 0.010078850215030759, -0.009709710573600455, 0.9999020643537644, 0.01827358187008251, 0.0, 0.0, 0.0, 1.0]",0.0215648419689387,0.0269932530354708,0.0986335753540152,0.1967454222029059,0.0182735818700825,-0.004916344654717,-0.0049796966126225,-0.0122497637333468,0.9999004827808412,-1.4009851648409133,not_exposed_by_open3d_registration_result,,0.6107710940094605,0.8409090909090909,0.3767990973326346,0.255144125132435,True,0.2963535610674981,1.667415590368589,teammate_existing_or_new_pair,1.400985164840904,39,True,True,cluster_representative,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate
robot1,163,1722894282198861322,robot3,43,1722894231172841007,1,0.8345335125923157,0.8345244526863098,9.059906005859377e-06,0,0.0,/home/cas/CU-Multi/processed_v1/full_2hz/robot1/lidar/000163_lidar_1722894282198861322.npy,/home/cas/CU-Multi/processed_v1/full_2hz/robot3/lidar/000043_lidar_1722894231172841007.npy,robot1,robot3,43,1,0.8345335125923157,0,0.0,0.844574780058651,0.3786669356104905,0.6126024772507241,"[0.9996173495621924, 0.025454151038476258, -0.010827772124328196, 0.03609028248555657, -0.025336881633052574, 0.9996202705441022, 0.010833150347300011, 0.20845956909934077, 0.01109940914547354, -0.010554663056913017, 0.9998826942218669, 0.013500006538548773, 0.0, 0.0, 0.0, 1.0]",0.0660135730868205,0.0713224849896505,0.0360902824855565,0.2084595690993407,0.0135000065385487,-0.0053475414028302,-0.0054823981989917,-0.0126991546527147,0.9998900332446758,-1.451941208949462,not_exposed_by_open3d_registration_result,,0.6126024772507241,0.844574780058651,0.3786669356104905,0.2645424751296102,True,0.2465430859162428,1.742004941391097,teammate_existing_or_new_pair,1.4519412089494494,40,True,True,cluster_representative,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate
robot1,168,1722894284703936539,robot3,90,1722894254623408471,1,0.8359265327453613,0.8331493735313416,0.0027771592140197,0,0.0,/home/cas/CU-Multi/processed_v1/full_2hz/robot1/lidar/000168_lidar_1722894284703936539.npy,/home/cas/CU-Multi/processed_v1/full_2hz/robot3/lidar/000090_lidar_1722894254623408471.npy,robot1,robot3,90,1,0.8359265327453613,0,0.0,0.8485200232153222,0.3822561896365903,0.613865960288018,"[0.9996264852503468, 0.02525710029023796, -0.010438815592158333, 0.047170094929889966, -0.025147519203157376, 0.9996286207266541, 0.01049870954228603, 0.21765549693673902, 0.010700105792236732, -0.01023227780385764, 0.9998903981072027, 0.014784551341679344, 0.0, 0.0, 0.0, 1.0]",0.0214589949464425,0.0267634079791605,0.0471700949298899,0.217655496936739,0.0147845513416793,-0.0051833005047456,-0.0052852949091156,-0.012602501043455,0.9998931823055156,-1.4410811395774543,not_exposed_by_open3d_registration_result,,0.613865960288018,0.8485200232153222,0.3822561896365903,0.2761534640540156,True,0.2751522866253882,1.7166527788580823,teammate_existing_or_new_pair,1.4410811395774488,41,True,True,cluster_representative,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate
robot1,170,1722894285700169670,robot3,118,1722894268623546223,1,0.8465330004692078,0.8416252732276917,0.0049077272415161,0,0.0,/home/cas/CU-Multi/processed_v1/full_2hz/robot1/lidar/000170_lidar_1722894285700169670.npy,/home/cas/CU-Multi/processed_v1/full_2hz/robot3/lidar/000118_lidar_1722894268623546223.npy,robot1,robot3,118,1,0.8465330004692078,0,0.0,0.8414671112458321,0.376825217036252,0.6111648020633806,"[0.9996288938815194, 0.027185533338635007, -0.0017381870739567888, -0.1284464083462915, -0.027159701442148215, 0.9995403377162886, 0.013470853558030557, 0.3589665688157877, 0.0021036004334185664, -0.013418645799874748, 0.9999077531503162, -0.018682107280102122, 0.0, 0.0, 0.0, 1.0]",0.0289946630364283,0.0364749680738896,-0.1284464083462915,0.3589665688157877,-0.0186821072801021,-0.006723150580546,-0.0009605577094149,-0.0135878765128037,0.9998846164368322,-1.5563310871677474,not_exposed_by_open3d_registration_result,,0.6111648020633806,0.8414671112458321,0.376825217036252,0.5133105698368952,True,0.2839368680697148,1.3074294764992254,teammate_existing_or_new_pair,1.5563310871677345,42,True,True,cluster_representative,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate
robot1,179,1722894290197036478,robot3,131,1722894275128578880,1,0.8955921530723572,0.8684986233711243,0.0270935297012329,59,-6.0,/home/cas/CU-Multi/processed_v1/full_2hz/robot1/lidar/000179_lidar_1722894290197036478.npy,/home/cas/CU-Multi/processed_v1/full_2hz/robot3/lidar/000131_lidar_1722894275128578880.npy,robot1,robot3,131,1,0.8955921530723572,59,354.0,0.9354249162351508,0.3673941611848821,0.6840931040868137,"[0.9962221826097879, 0.08683898895790436, 0.0005940311093912108, -0.3880430072706125, -0.08683846284650766, 0.9962220338769633, -0.0008605745183849505, -0.11289615353211871, -0.0006665183010833853, 0.0008057386765812847, 0.9999994532691203, 0.014939915369867168, 0.0, 0.0, 0.0, 1.0]",0.0224421250168234,0.0276037320727482,-0.3880430072706125,-0.1128961535321187,0.0149399153698671,0.0004169723325009,0.0003154354352508,-0.0434604325288201,0.9990550122185304,-4.981753123963297,not_exposed_by_open3d_registration_result,,0.6840931040868137,0.9354249162351508,0.3673941611848821,0.5466168931756638,True,0.199399222304141,0.3192052954749876,teammate_existing_or_new_pair,1.0182468760366987,43,True,True,cluster_representative,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate
